,people,product_page_number,aw,buy,val12,val15,effort
65,21,Page3 19,-0.40729,1,-1.16861,-0.07607,-0.05434
66,21,Page3 20,-0.10401,0,0.27698,-1.39973,0.05928
67,21,Page3 21,0.5409,0,0.22457,0.58522,-0.19498
68,21,Page3 22,,0,,,
69,21,Page3 23,-0.37029,1,-0.27238,-0.57645,-0.30929
70,21,Page4 0,-0.26122,0,-0.60654,-0.41271,0.06815
71,21,Page4 1,-0.31478,0,-0.73063,-0.05613,0.07639
72,21,Page4 2,-0.00524,0,0.65859,-1.24785,-0.4517
73,21,Page4 3,0.31867,0,-0.17071,0.29997,-0.19617
74,21,Page4 4,0.13918,0,0.96834,-1.76616,0.15212
75,21,Page4 5,-0.13403,0,-0.04778,1.49145,-0.63624
76,21,Page4 6,-0.27175,0,0.74828,-1.75549,-0.14672
77,21,Page4 7,0.0638,0,-0.47696,0.65846,0.21773
78,21,Page4 8,-0.05235,0,-0.00158,-0.38071,-0.39917
79,21,Page4 9,0.12306,1,-0.27986,-0.00547,0.00701
80,21,Page4 10,0.10943,0,0.63218,0.19016,0.19346
81,21,Page4 11,-0.74985,0,0.12672,-11.90779,0.00181
82,21,Page4 12,0.66092,0,1.57905,0.40226,0.38281
83,21,Page4 13,0.22074,1,0.41874,1.35721,-0.16179
84,21,Page4 14,-0.03023,0,1.81487,-3.66698,-0.03242
85,21,Page4 15,0.2042,0,-0.19674,1.06371,0.19433
86,21,Page4 16,-0.05772,1,-0.57153,0.92913,0.43496
87,21,Page4 17,-0.55203,0,-0.98585,-0.47529,0.08843
88,21,Page4 18,-0.34473,0,-0.31149,0.76093,0.14575
89,21,Page4 19,,0,,,
90,21,Page4 20,-0.33254,0,-1.13858,0.93184,0.36739
91,21,Page4 21,0.27024,0,1.47042,1.98633,0.37766
92,21,Page4 22,0.05641,0,-0.12104,1.43313,0.29599
93,21,Page4 23,-0.46896,0,-0.097,-1.88562,-0.17523
94,21,Page5 0,-0.09055,0,-0.07165,0.86087,-0.09395
95,21,Page5 1,-0.22741,0,0.08336,-0.07569,-0.39953
96,21,Page5 2,-0.12173,0,0.77084,0.32888,0.20975
97,21,Page5 3,0.01772,0,2.14028,1.60287,0.07203
98,21,Page5 4,0.1297,0,-0.61885,0.68355,0.19519
99,21,Page5 5,-0.17643,1,-0.63997,0.0869,-0.03361
100,21,Page5 6,-0.32621,1,-0.36637,-0.52088,-0.10814
101,21,Page5 7,0.13279,0,0.17301,1.49615,-0.01518
102,21,Page5 8,-0.36353,0,0.24805,-4.38892,-0.39837
103,21,Page5 9,0.14064,1,0.09718,0.48073,0.00081
104,21,Page5 11,-0.64682,0,-0.97074,-0.76409,-0.46952
105,21,Page5 12,0.04035,0,-0.53146,-0.01291,0.45103
106,21,Page5 14,-0.07931,1,-0.2782,-0.11965,0.15692
107,21,Page5 15,,0,,,
108,21,Page5 16,-0.12205,0,1.32281,-1.97149,0.25207
109,21,Page5 17,0.5125,0,0.78588,1.13089,0.95081
110,21,Page5 18,0.2135,0,0.18526,0.90865,-0.16584
111,21,Page5 19,0.12752,0,0.58113,1.06737,0.28617
112,21,Page5 20,0.03169,1,1.56413,1.7124,-0.03935
113,21,Page5 21,-0.08419,0,-0.52839,1.19321,0.50364
114,21,Page5 22,0.43838,0,0.88696,0.54649,0.02526
115,21,Page5 23,0.1445,0,1.05137,0.72872,0.16331
116,21,Page6 0,0.3993,0,-0.73084,0.15502,0.22835
117,21,Page6 1,0.0215,0,0.56554,0.57514,-0.18211
118,21,Page6 2,-0.17077,1,0.60526,-1.39948,-0.05409
119,21,Page6 3,-0.12638,0,-0.64419,0.06106,0.15505
120,21,Page6 4,0.36805,0,-1.02649,4.08032,0.47124
121,21,Page6 5,-0.55359,0,-0.74177,-0.92011,0.33029
122,21,Page6 6,-0.3454,1,-0.0703,-0.87912,-0.5959
123,21,Page6 7,0.25305,0,-0.22199,1.545,-0.22572
124,21,Page6 9,-0.17334,0,0.42812,-1.40537,-0.43981
125,21,Page6 10,-0.04941,1,-0.7255,0.62937,0.20639
126,21,Page6 11,0.32501,0,0.22612,1.50015,-0.17839
127,21,Page6 12,0.63211,0,-0.73209,0.79347,-0.06259
128,21,Page6 13,0.00925,0,1.49721,-0.7581,-0.61093
129,21,Page6 14,0.18031,0,-0.12774,0.03768,0.00581
130,21,Page6 15,0.00094,0,0.06017,0.37295,0.03691
131,21,Page6 16,0.04309,1,0.17047,0.85066,0.16231
132,21,Page6 17,0.4465,0,-0.02618,2.72335,-0.13917
133,21,Page6 18,0.08973,1,-0.11246,-0.0393,0.02858
134,21,Page6 19,,0,,,
135,21,Page6 20,-0.52243,0,-0.58471,-0.57585,0.29277
136,21,Page6 21,-0.09989,0,0.08015,-0.09013,-0.0719
137,21,Page6 22,0.22329,0,0.47102,1.90274,-0.26929
138,21,Page6 23,0.67519,0,0.13263,0.80676,0.03997
0,22,Page1 0,-0.0829,0,0.35432,-1.56456,0.67705
1,22,Page1 1,-0.0769,0,0.41604,2.26134,-0.36541
2,22,Page1 2,0.31157,0,0.55451,0.51681,0.05391
3,22,Page1 3,-0.40026,0,0.34697,-3.12101,-0.27486
4,22,Page1 4,0.22903,0,0.71474,1.3779,0.13425
5,22,Page1 5,0.33535,0,0.73058,0.09736,0.0649
6,22,Page1 6,0.0411,0,0.24879,-1.2298,0.09859
7,22,Page1 7,-0.2896,1,-0.13796,-0.2579,-0.3725
8,22,Page1 8,0.11424,0,1.48226,-1.10743,-0.16738
9,22,Page1 9,0.29261,0,0.12735,0.46323,0.50606
10,22,Page1 10,0.45838,0,0.79533,1.75963,0.40572
11,22,Page1 11,-0.11157,0,0.80817,-0.50978,-0.07841
12,22,Page1 12,0.24229,0,0.99186,0.69531,0.54668
13,22,Page1 13,0.16087,1,-0.05016,0.74614,0.34538
14,22,Page1 14,0.05583,0,0.46252,1.00918,0.21557
15,22,Page1 15,0.19564,0,1.61096,-1.29402,0.28519
16,22,Page1 16,-0.82061,0,-0.33154,-2.31121,0.59536
17,22,Page1 17,,0,,,0.19065
18,22,Page1 18,-0.334,0,-0.06707,-1.1279,-0.07487
19,22,Page1 19,-0.11027,0,-0.27605,-0.32256,0.15122
20,22,Page1 20,-0.34253,1,0.02685,-0.88537,-0.21236
21,22,Page1 21,0.15321,0,1.30014,0.69064,-0.0983
22,22,Page1 22,0.12546,1,0.45812,-0.08025,-0.00685
23,22,Page1 23,-0.52859,0,-0.30673,0.18077,0.02439
24,22,Page2 0,0.24638,0,1.24154,0.23885,0.0484
25,22,Page2 1,-0.03221,0,1.05809,0.88306,-0.14999
26,22,Page2 2,-0.238,1,0.2198,-0.58664,-0.64247
27,22,Page2 3,0.50472,0,1.15299,1.94741,0.2918
28,22,Page2 4,0.13887,1,0.90287,1.32793,0.53602
29,22,Page2 5,0.13235,0,0.86801,-0.35095,-0.13982
30,22,Page2 6,-0.08937,0,0.36972,-1.54635,0.58413
31,22,Page2 7,0.14673,1,0.91295,-0.00969,0.44154
32,22,Page2 8,,0,,,0.92687
33,22,Page2 9,0.9543,0,-0.06845,0.32311,-0.01201
34,22,Page2 10,0.68101,0,1.57242,3.43449,0.80284
35,22,Page2 11,0.49032,0,1.09094,-37.07957,0.51413
36,22,Page2 12,0.16113,1,0.55401,1.44694,0.14051
37,22,Page2 13,-0.14175,0,0.33285,-0.11359,0.00838
38,22,Page2 14,-0.30012,0,-0.64294,0.51283,-0.13718
39,22,Page2 15,-0.47838,0,0.56253,-11.64126,-0.54729
40,22,Page2 16,0.31482,0,1.42619,0.92229,0.1376
41,22,Page2 17,0.12076,0,0.08895,1.86187,-0.32012
42,22,Page2 18,-0.24465,0,0.13371,-1.17245,-0.10456
43,22,Page2 19,0.34717,0,1.29882,2.34628,0.0136
44,22,Page2 20,0.00614,0,1.4224,-4.79953,-0.13608
45,22,Page2 21,,0,,,0.43398
46,22,Page2 22,0.38184,0,3.59157,-0.74117,0.76833
47,22,Page2 23,-0.03113,0,0.37063,-0.5725,-0.55827
48,22,Page3 0,-0.16851,0,1.53764,-0.71695,-0.78545
49,22,Page3 1,-0.01829,1,0.62636,-0.45691,0.24971
50,22,Page3 2,-0.0178,1,1.25351,0.30216,-0.39849
51,22,Page3 3,0.17316,0,0.26735,1.22174,0.08678
52,22,Page3 4,0.35599,0,0.52599,6.74638,0.34826
53,22,Page3 5,0.29815,0,1.21151,2.72722,0.24826
54,22,Page3 6,,0,,,
55,22,Page3 7,0.81388,0,0.83746,3.08,0.93731
56,22,Page3 8,0.58301,0,1.22785,1.80711,0.29821
57,22,Page3 9,-0.17679,0,0.20735,-1.52154,-0.63248
58,22,Page3 10,-0.02044,0,-0.39981,0.18157,-0.65601
59,22,Page3 11,0.78243,0,0.94359,-1.12249,0.57683
60,22,Page3 12,-0.03503,1,-0.15509,-0.2442,0.16804
61,22,Page3 13,-0.00984,0,-0.1607,0.15815,-0.03346
62,22,Page3 14,0.24424,1,0.59629,3.79294,0.39366
63,22,Page3 15,0.25931,0,0.21587,0.77865,0.08232
64,22,Page3 16,0.06872,0,2.62116,-4.76366,0.71547
65,22,Page3 17,0.12253,0,0.48158,4.48895,0.51362
66,22,Page3 18,-0.18905,0,-0.08029,-0.25509,0.52548
67,22,Page3 19,0.14766,1,-0.28587,0.159,0.08313
68,22,Page3 20,0.77648,0,0.6603,2.02515,0.57367
69,22,Page3 21,0.15722,0,-0.24485,0.94178,-0.62833
70,22,Page3 22,-0.13474,1,-0.13164,-0.10368,0.07427
71,22,Page3 23,-0.01347,1,0.35448,0.28059,0.10801
72,22,Page4 0,-0.62317,0,-0.4292,-0.6685,0.66936
73,22,Page4 1,-0.80663,0,-0.00864,-8.11417,-0.02163
74,22,Page4 2,-0.33605,0,-0.1302,-0.77424,-0.06235
75,22,Page4 3,0.27868,0,1.59557,-3.94155,0.44013
76,22,Page4 4,,0,,,-0.64117
77,22,Page4 5,-0.0607,0,-0.14694,0.76263,0.20123
78,22,Page4 6,0.25526,0,-0.47931,0.65578,-0.1985
79,22,Page4 7,0.57081,0,1.5457,3.54757,0.76304
80,22,Page4 8,-0.13021,0,-0.10359,-0.4443,0.58849
81,22,Page4 9,-0.11362,0,0.23602,-0.60638,-0.54944
82,22,Page4 10,-0.18333,0,0.37958,-0.26158,0.99
83,22,Page4 12,0.64308,0,1.40924,3.11093,0.0699
84,22,Page4 13,0.32612,1,0.60744,1.50243,-0.03976
85,22,Page4 14,0.63687,0,0.92923,10.42964,0.63536
86,22,Page4 15,0.64101,0,0.10808,1.56582,0.07372
87,22,Page4 16,0.5137,0,0.77442,1.5889,0.5452
88,22,Page4 17,0.41076,0,1.37677,1.04594,0.07367
89,22,Page4 18,,0,,,
90,22,Page4 19,-0.82299,0,-0.21973,-3.18944,-0.07484
91,22,Page4 20,-0.45767,0,-0.19207,-1.324,-0.49458
92,22,Page4 22,-0.43668,0,0.65239,-14.84407,-0.23848
93,22,Page4 23,0.17174,0,1.96734,0.70141,-0.18484
94,22,Page5 0,-0.0272,0,0.17006,-0.12006,-0.78279
95,22,Page5 1,0.51741,0,1.41338,3.12802,0.18307
96,22,Page5 2,0.46036,0,1.84033,1.53035,0.42024
97,22,Page5 3,-0.19617,0,-0.01925,24.84979,0.71717
98,22,Page5 4,0.43887,0,0.63095,1.82145,0.43468
99,22,Page5 5,-0.2303,1,0.1962,-1.53136,0.34215
100,22,Page5 6,-0.12433,0,0.00547,0.54466,0.10292
101,22,Page5 7,,0,,,0.05966
102,22,Page5 8,0.51852,0,0.83674,-0.08608,-0.33192
103,22,Page5 9,0.07554,0,1.65303,-59.64699,
104,22,Page5 10,-0.26179,0,-0.42687,-0.36057,
105,22,Page5 11,,0,,,
106,22,Page5 12,-0.19961,0,-0.09632,0.22009,0.40544
107,22,Page5 13,-0.1865,0,1.23701,-2.58324,-0.37318
108,22,Page5 14,-0.76006,0,0.0035,-6.22791,0.13726
109,22,Page5 15,-0.33895,0,0.02075,-0.76042,-0.70175
110,22,Page5 16,0.70342,0,1.44832,4.22144,0.68306
111,22,Page5 17,0.23173,0,-0.03886,0.15154,0.73518
112,22,Page5 18,-0.00815,0,0.97328,0.75009,-0.21579
113,22,Page5 19,0.3361,1,0.57266,1.50909,0.43047
114,22,Page5 20,,0,,,
115,22,Page5 21,0.44326,1,1.15958,0.99298,0.05391
116,22,Page5 22,0.47782,0,0.4743,2.07925,-0.15012
117,22,Page5 23,-0.30015,0,0.12655,-1.03158,-0.05936
118,22,Page6 0,0.77016,0,3.27698,5.71219,0.89565
119,22,Page6 1,0.50877,0,0.89702,0.57057,-0.09829
120,22,Page6 2,0.46331,0,4.59735,4.41165,0.87528
121,22,Page6 3,-0.69131,0,0.2014,-8.66744,0.11016
122,22,Page6 4,-0.44342,0,0.51759,-7.99234,-0.65752
123,22,Page6 5,0.06272,0,0.47946,0.97226,0.18665
124,22,Page6 6,0.29182,0,-0.41146,0.48855,0.33382
125,22,Page6 7,-0.27041,0,-0.0585,-0.66136,-0.35276
126,22,Page6 8,0.11183,0,1.11237,-8.28795,0.63544
127,22,Page6 9,-0.30119,0,0.07083,-0.13313,0.86706
128,22,Page6 10,0.40536,0,0.28524,0.28799,-0.19722
129,22,Page6 11,-0.13685,0,-0.02052,0.20759,0.27758
130,22,Page6 12,-0.26241,0,0.02674,-0.812,-0.04168
131,22,Page6 13,0.16883,0,2.71986,0.13116,0.28801
132,22,Page6 14,0.5008,0,0.83011,1.57547,-0.29369
133,22,Page6 15,0.32061,1,0.37953,2.27806,-0.2459
134,22,Page6 16,0.12508,1,0.77136,-0.74302,0.4314
135,22,Page6 17,0.14669,0,-0.02759,1.26654,0.77692
136,22,Page6 18,-0.34654,0,-0.17597,-0.28926,0.39564
137,22,Page6 19,0.50044,0,0.39653,0.8384,0.36468
138,22,Page6 20,0.41328,0,0.97056,0.15767,0.28721
139,22,Page6 21,,0,,,
140,22,Page6 22,-0.87714,0,-0.00702,-13.82031,-0.20448
141,22,Page6 23,-0.37476,0,0.96136,-1.67286,-0.32629
0,23,Page1 0,0.22989,0,1.84789,1.11814,0.18197
1,23,Page1 1,0.20087,0,1.46424,0.36996,0.0096
2,23,Page1 2,0.03193,0,1.23459,-0.7373,0.15077
3,23,Page1 3,0.28953,0,0.48426,0.27537,0.0482
4,23,Page1 4,0.1922,1,1.56093,-0.0615,0.21474
5,23,Page1 5,0.14906,0,1.67586,0.6905,0.13785
6,23,Page1 6,0.31634,0,1.26894,1.19969,0.08075
7,23,Page1 7,0.34277,1,1.36716,1.04437,0.19461
8,23,Page1 8,-0.03964,0,0.89818,-0.14061,-0.13424
9,23,Page1 9,0.48979,0,4.27152,2.26268,0.3506
10,23,Page1 10,0.22585,0,2.12507,-2.03574,0.1324
11,23,Page1 11,0.22104,0,2.13109,0.68903,0.08957
12,23,Page1 12,0.47002,0,3.60688,1.78626,0.44946
13,23,Page1 13,0.0603,0,0.90205,0.26676,0.11553
14,23,Page1 14,0.36542,0,-0.21573,0.73507,0.48062
15,23,Page1 15,0.03567,0,1.33618,-1.88526,0.03541
16,23,Page1 16,-0.2647,0,0.30695,-1.36844,0.08938
17,23,Page1 17,0.06577,0,0.61123,-0.97261,0.28549
18,23,Page1 18,-0.18166,0,0.97714,-0.73543,-0.17829
19,23,Page1 19,0.11096,1,0.94972,-0.94629,0.01693
20,23,Page1 20,0.39304,0,1.19227,1.71132,0.35873
21,23,Page1 21,0.16754,0,1.04554,-1.16432,0.44678
22,23,Page1 22,0.38181,0,1.41275,1.31391,0.22959
23,23,Page1 23,-0.05924,0,0.54496,-0.8455,0.09677
24,23,Page2 0,-0.3338,0,-0.05166,-1.16921,0.2281
25,23,Page2 1,0.20314,1,0.96401,-0.57261,0.16998
26,23,Page2 2,0.46648,0,2.94272,1.46763,0.22238
27,23,Page2 3,-0.00584,0,0.71872,0.37315,0.05727
28,23,Page2 4,-0.20042,0,0.62284,-0.55013,0.12534
29,23,Page2 5,0.00721,0,1.73008,-1.22489,-0.2859
30,23,Page2 6,0.22206,0,1.66087,0.09545,0.27724
31,23,Page2 7,0.40471,1,1.50007,0.9309,0.15578
32,23,Page2 8,0.24212,0,0.73642,1.01013,0.10068
33,23,Page2 9,0.43862,0,3.17852,4.60907,0.20447
34,23,Page2 10,0.12123,0,1.73362,-0.34174,0.34125
35,23,Page2 11,0.35443,0,1.19682,-0.77794,0.14619
36,23,Page2 12,0.29504,0,1.16299,1.08484,0.51542
37,23,Page2 13,-0.29552,0,-0.44495,1.14322,0.26983
38,23,Page2 14,0.30283,0,3.24,2.26185,0.1052
39,23,Page2 15,0.05404,1,0.88571,-0.9325,0.20359
40,23,Page2 16,0.16371,0,1.51181,-1.46961,0.27694
41,23,Page2 17,0.36405,0,1.74586,1.02236,-0.08661
42,23,Page2 18,0.21435,0,1.32499,0.15327,0.05502
43,23,Page2 19,-0.03067,0,0.58495,-0.45697,0.52941
44,23,Page2 20,0.11624,0,1.17841,0.06569,-0.08442
45,23,Page2 21,0.27163,0,0.58024,0.00946,0.07649
46,23,Page2 22,0.24592,0,1.80865,1.5548,0.39448
47,23,Page2 23,0.10967,0,0.48309,0.32215,0.17147
48,23,Page3 0,0.03877,1,1.09745,-1.84421,-0.22222
49,23,Page3 1,0.25034,0,0.383,0.2096,0.13256
50,23,Page3 2,0.25166,0,0.78289,1.31003,0.0723
51,23,Page3 3,0.37761,0,1.17386,0.4555,0.26163
52,23,Page3 4,-0.1386,0,0.46836,-1.40785,0.57651
53,23,Page3 5,-0.23719,0,0.31544,-1.47647,-0.24051
54,23,Page3 6,0.27378,0,4.00879,-0.37307,-0.29158
55,23,Page3 7,0.67425,0,3.4803,4.90239,0.68061
56,23,Page3 8,0.24454,0,3.12877,-0.54388,0.16299
57,23,Page3 9,-0.12016,0,1.5053,-3.06433,0.39347
58,23,Page3 10,-0.05629,0,1.97416,-1.20397,0.19532
59,23,Page3 11,0.08576,1,0.90722,0.2676,0.32893
60,23,Page3 12,0.26267,0,1.56979,1.2584,0.56889
61,23,Page3 13,-0.4177,0,0.12881,-2.26073,-0.12754
62,23,Page3 14,0.37211,0,1.47148,3.72974,-0.80097
63,23,Page3 15,-0.19606,1,0.89354,-1.90133,0.18116
64,23,Page3 16,-0.10802,0,1.23264,-2.05093,-0.18593
65,23,Page3 17,0.3559,0,2.20274,-0.45406,0.64601
66,23,Page3 18,0.14983,0,1.79116,-0.5953,0.31591
67,23,Page3 19,-0.39489,1,0.2661,-1.32727,-0.05916
68,23,Page3 20,0.26171,0,2.19057,1.39524,0.16429
69,23,Page3 21,0.10282,0,0.84251,0.38143,-0.22142
70,23,Page3 22,-0.15335,0,0.25408,-0.50245,0.01763
71,23,Page3 23,0.28623,0,2.11725,-0.26329,0.04421
72,23,Page4 0,0.02576,0,2.23549,-1.10183,0.62438
73,23,Page4 1,0.02741,0,1.18508,-1.52372,-0.02416
74,23,Page4 2,-0.06457,0,0.94591,0.08313,0.41339
75,23,Page4 3,0.22057,1,1.24241,0.82855,0.48329
76,23,Page4 4,0.47463,0,1.68681,1.4251,0.33432
77,23,Page4 5,-0.30614,0,0.59259,-2.23491,0.07846
78,23,Page4 6,0.10701,0,1.30307,-0.34316,-0.19102
79,23,Page4 7,-0.11702,0,0.6275,-1.41699,0.18595
80,23,Page4 8,0.07344,0,0.55165,-0.42861,0.16478
81,23,Page4 9,0.17036,0,1.66196,-3.22326,0.4086
82,23,Page4 10,0.17757,0,0.68804,-0.12585,0.3126
83,23,Page4 11,0.12236,0,0.91258,0.03231,-0.07272
84,23,Page4 12,0.01669,1,0.81444,-0.7789,0.13228
85,23,Page4 13,-0.21505,0,0.64571,-2.42822,0.31966
86,23,Page4 14,-0.33425,0,0.47054,-1.93958,0.16592
87,23,Page4 15,-0.06259,0,0.49616,1.57923,0.31513
88,23,Page4 16,0.38084,1,2.48489,2.21962,0.20974
89,23,Page4 17,0.17981,0,0.89033,0.12243,0.28786
90,23,Page4 18,0.12737,0,1.27374,-0.66318,0.29796
91,23,Page4 19,-0.08581,0,0.76085,-1.23426,0.31034
92,23,Page4 20,0.23769,0,1.73091,1.08743,-0.15917
93,23,Page4 21,0.28352,0,1.87908,1.97963,0.12385
94,23,Page4 22,0.07984,0,1.05799,0.77318,0.49429
95,23,Page4 23,0.38893,0,1.36768,1.03798,0.57805
96,23,Page5 0,0.0335,0,0.3788,-0.42297,0.14068
97,23,Page5 1,0.07498,1,1.4313,0.25893,0.01437
98,23,Page5 2,0.03534,1,1.32288,-1.17564,0.34089
99,23,Page5 3,0.30124,0,1.40742,-0.19439,0.53846
100,23,Page5 4,0.02972,1,1.44088,-0.60222,0.24246
101,23,Page5 5,0.13218,0,2.08301,1.23466,0.08946
102,23,Page5 6,0.45591,0,1.92492,2.55886,-0.15956
103,23,Page5 7,0.23586,1,0.91772,0.38284,0.29741
104,23,Page5 8,0.31874,1,2.56658,4.21557,0.27885
105,23,Page5 9,0.05762,0,1.07057,-1.81667,-0.2062
106,23,Page5 10,0.3377,0,1.06267,0.74947,0.03723
107,23,Page5 11,0.00223,0,1.08801,-0.6038,-0.07418
108,23,Page5 12,0.12308,0,0.60986,0.01664,0.22702
109,23,Page5 13,-0.02976,0,0.94168,-1.12735,0.35579
110,23,Page5 14,0.05075,0,0.70912,-1.18312,0.45269
111,23,Page5 15,0.2637,0,2.819,-0.69978,0.64797
112,23,Page5 16,-0.47827,0,0.18334,-3.16759,-0.57469
113,23,Page5 17,-0.20677,1,0.84549,-0.49059,0.10317
114,23,Page5 18,0.10342,0,1.93958,-0.84262,0.33369
115,23,Page5 19,-0.04525,0,0.43197,-0.7987,0.22016
116,23,Page5 20,0.02271,0,0.62014,0.27678,0.23393
117,23,Page5 21,-0.01214,1,0.85882,-0.60299,0.07234
118,23,Page5 22,0.05373,0,1.12891,1.90249,0.43566
119,23,Page5 23,0.16057,0,1.01455,1.38131,0.18503
120,23,Page6 0,0.28329,0,0.79143,1.54086,0.12885
121,23,Page6 1,-0.51062,0,-0.03575,-2.13764,-0.18401
122,23,Page6 2,0.6102,0,1.65025,0.92137,0.08057
123,23,Page6 3,-0.36955,0,-0.32966,-0.8284,0.00602
124,23,Page6 4,0.27794,0,2.22472,-2.4468,0.37634
125,23,Page6 5,0.26814,0,1.57153,0.27973,0.17286
126,23,Page6 6,-0.09035,0,1.12273,-0.25458,0.18288
127,23,Page6 7,0.0411,0,0.91372,-0.17299,-0.08866
128,23,Page6 8,-0.02727,0,0.65433,-1.14482,0.24809
129,23,Page6 9,0.15304,0,0.73653,0.33868,0.3044
130,23,Page6 10,0.07165,1,1.09257,0.85118,-0.25086
131,23,Page6 11,0.30763,0,2.62951,-0.4719,0.10668
132,23,Page6 12,0.2767,0,0.8447,-0.14879,-0.28745
133,23,Page6 13,-0.15126,0,0.32466,-0.86655,0.2015
134,23,Page6 14,0.08914,0,0.91004,0.55637,-0.04172
135,23,Page6 15,-0.0085,0,1.25937,-0.5539,-0.25374
136,23,Page6 16,-0.14077,0,1.51363,-2.38364,0.16518
137,23,Page6 17,0.22051,0,1.11666,0.16162,0.36064
138,23,Page6 18,0.17265,0,1.92287,-0.07095,0.01727
139,23,Page6 19,0.26894,0,1.38763,0.93462,0.02524
140,23,Page6 20,0.20441,0,0.9424,-0.18289,-0.0719
141,23,Page6 21,0.06539,0,1.78825,-3.86891,0.02063
142,23,Page6 22,0.40433,0,1.59829,1.22399,0.53508
143,23,Page6 23,-0.14353,0,-0.05086,-0.41325,0.48484
0,24,Page1 0,-0.05216,0,0.39458,-0.22088,-0.02253
1,24,Page1 1,0.06711,0,1.86982,-0.53787,0.07808
2,24,Page1 2,0.41937,0,0.42313,0.51209,0.17972
3,24,Page1 3,-0.20206,0,0.33059,-0.66722,0.26375
4,24,Page1 4,0.23444,0,1.07899,1.16666,0.22152
5,24,Page1 5,0.02282,1,0.61684,-0.44175,0.13631
6,24,Page1 6,0.36862,0,0.26241,1.24897,-0.28404
7,24,Page1 7,0.11513,0,3.14716,15.96039,0.01056
8,24,Page1 8,-0.39561,0,0.09888,-0.42118,0.23932
9,24,Page1 9,0.24732,1,0.56007,1.09176,0.529
10,24,Page1 10,0.46605,0,0.83335,2.36539,0.57524
11,24,Page1 11,0.47492,0,1.56218,3.35176,0.43043
12,24,Page1 12,-0.20926,1,0.62753,-3.25783,0.21031
13,24,Page1 13,-0.14648,0,-0.01098,0.34781,0.04871
14,24,Page1 14,-0.17362,0,-0.04479,-0.41617,0.11265
15,24,Page1 15,-0.39015,0,0.05517,-1.21242,-0.23068
16,24,Page1 16,0.16604,0,0.59367,-1.14741,0.0618
17,24,Page1 17,-0.3474,0,-0.2667,-0.11961,-0.08667
18,24,Page1 18,-0.30038,0,0.20844,-0.41146,-0.26556
19,24,Page1 19,-0.03295,0,0.18497,0.37153,0.22594
20,24,Page1 20,0.01636,0,0.04309,0.23443,-0.03579
21,24,Page1 21,0.25861,0,0.97965,0.49153,0.45219
22,24,Page1 22,-0.54844,0,-0.27086,-1.50848,-0.24287
23,24,Page1 23,-0.08525,0,0.59443,-0.9492,0.0892
24,24,Page2 0,0.22033,0,1.40969,1.12712,0.18071
25,24,Page2 1,-0.30907,0,1.58584,-3.25153,-0.40647
26,24,Page2 2,0.20857,0,0.29521,2.0451,0.28344
27,24,Page2 3,0.10186,0,0.84913,-0.12117,0.00502
28,24,Page2 4,0.22241,0,0.80594,0.33031,-0.00021
29,24,Page2 5,-0.02434,0,0.67377,0.95274,-0.16028
30,24,Page2 6,-0.09846,1,0.4753,1.33117,0.10016
31,24,Page2 7,0.00209,0,0.4959,0.08205,-0.08381
32,24,Page2 8,0.11912,0,0.23684,1.55537,0.30236
33,24,Page2 9,-0.26444,0,0.29622,-0.10897,-0.01996
34,24,Page2 10,-0.26375,0,-0.16898,-0.7223,-0.1581
35,24,Page2 11,0.07512,0,1.33938,1.42976,-0.1258
36,24,Page2 12,-0.11289,0,0.92477,-1.8935,-0.26317
37,24,Page2 13,-0.32823,0,0.32147,-1.77851,0.7652
38,24,Page2 14,0.09953,1,0.29333,-0.48953,0.22017
39,24,Page2 15,-0.31228,1,0.39506,-1.69089,-0.05073
40,24,Page2 16,0.48375,0,1.09911,3.04495,0.40509
41,24,Page2 17,0.08615,0,1.04657,0.06772,0.19524
42,24,Page2 18,0.18254,0,0.86597,0.28167,0.01832
43,24,Page2 19,0.44399,0,0.94547,-0.9342,0.79528
44,24,Page2 20,-0.01831,0,-0.0148,0.19918,0.50728
45,24,Page2 21,-0.03041,0,0.30176,-0.48661,0.22783
46,24,Page2 22,0.15845,1,0.69415,0.6056,0.44377
47,24,Page2 23,-0.18555,0,-0.25913,0.95665,-0.16989
48,24,Page3 0,-0.17633,0,0.13127,0.10711,-0.08877
49,24,Page3 1,-0.06271,0,0.42611,-0.59473,-0.2368
50,24,Page3 2,0.36466,0,1.72883,2.13525,0.09167
51,24,Page3 3,0.05477,1,0.90255,0.2483,0.33706
52,24,Page3 4,-0.2407,0,-0.01673,-0.34577,0.00921
53,24,Page3 5,0.31875,0,3.70116,3.09354,0.35478
54,24,Page3 6,-0.18913,0,0.22791,-0.42763,-0.45898
55,24,Page3 7,-0.24967,0,-0.26754,-0.22626,0.11072
56,24,Page3 8,0.11571,0,0.90196,1.72586,-0.43513
57,24,Page3 9,0.0534,0,0.48132,0.75545,0.10994
58,24,Page3 10,-0.21643,0,0.40833,-2.21236,0.27483
59,24,Page3 11,0.1268,0,0.51239,0.47378,0.29828
60,24,Page3 12,-0.30018,0,-1.12712,-0.2147,0.24764
61,24,Page3 13,0.10525,0,0.81975,-0.19459,0.31998
62,24,Page3 14,-0.22297,1,0.29005,-3.30672,-0.22398
63,24,Page3 15,-0.01556,0,0.20528,1.07183,0.36571
64,24,Page3 16,0.25165,0,0.00502,0.64516,
